Level	Simulation	Output_Var	Time	Data	Prediction
1_1_1	1	CNDCVCmol	36	-1	4.44422e-008

1_1_1	1	CLivNDCVCmol	1	1.22583e-005	5.88267e-006
1_1_1	1	CLivNDCVCmol	2	5.38093e-006	1.0743e-005
1_1_1	1	CLivNDCVCmol	6	-1	1.38284e-005
1_1_1	1	CLivNDCVCmol	12	-1	5.61899e-006
1_1_1	1	CLivNDCVCmol	24	-1	5.43942e-007
1_1_1	1	CLivNDCVCmol	36	-1	4.5759e-008

1_1_1	1	CKidNDCVCmol	1	1.59569e-005	4.1179e-006
1_1_1	1	CKidNDCVCmol	2	8.11496e-006	8.44351e-006
1_1_1	1	CKidNDCVCmol	6	-1	1.17799e-005
1_1_1	1	CKidNDCVCmol	12	-1	4.86315e-006
1_1_1	1	CKidNDCVCmol	24	-1	4.72697e-007
1_1_1	1	CKidNDCVCmol	36	-1	3.98078e-008

1_1_1	1	CBrnNDCVCmol	1	-1	4.65948e-006
1_1_1	1	CBrnNDCVCmol	2	-1	9.49899e-006
1_1_1	1	CBrnNDCVCmol	6	2.72247e-006	1.32038e-005
1_1_1	1	CBrnNDCVCmol	12	-1	5.44718e-006
1_1_1	1	CBrnNDCVCmol	24	-1	5.29371e-007
1_1_1	1	CBrnNDCVCmol	36	-1	4.45785e-008


1_2_1	2	CDCVGmol	1	4.7292e-006	3.32105e-005
1_2_1	2	CDCVGmol	2	3.28157e-006	3.53653e-005
1_2_1	2	CDCVGmol	6	1.6299e-006	1.52954e-005
1_2_1	2	CDCVGmol	12	1.90269e-006	2.49057e-006
1_2_1	2	CDCVGmol	24	-1	1.55328e-007
1_2_1	2	CDCVGmol	36	-1	1.13274e-008

1_2_1	2	CDCVCmol	1	-1	2.48637e-006
1_2_1	2	CDCVCmol	2	1.4382e-005	4.61105e-006
1_2_1	2	CDCVCmol	6	1.07395e-005	5.0311e-006
1_2_1	2	CDCVCmol	12	1.0548e-005	1.27896e-006
1_2_1	2	CDCVCmol	24	9.9407e-006	7.01408e-008
1_2_1	2	CDCVCmol	36	-1	4.91892e-009

1_2_1	2	CNDCVCmol	1	1.15382e-005	5.59305e-006
1_2_1	2	CNDCVCmol	2	8.17346e-006	1.25195e-005
1_2_1	2	CNDCVCmol	6	-1	2.77687e-005
1_2_1	2	CNDCVCmol	12	-1	2.44063e-005
1_2_1	2	CNDCVCmol	24	-1	1.13111e-005
1_2_1	2	CNDCVCmol	36	-1	4.78518e-006

1_2_1	2	CLivDCVGmol	1	4.48736e-005	3.61005e-005
1_2_1	2	CLivDCVGmol	2	3.22575e-006	3.47971e-005
1_2_1	2	CLivDCVGmol	6	1.80567e-006	1.38463e-005
1_2_1	2	CLivDCVGmol	12	8.91483e-008	2.29759e-006
1_2_1	2	CLivDCVGmol	24	-1	1.45191e-007
1_2_1	2	CLivDCVGmol	36	-1	1.05961e-008

1_2_1	2	CLivNDCVCmol	1	1.90185e-005	6.69544e-006
1_2_1	2	CLivNDCVCmol	2	1.44586e-005	1.36545e-005
1_2_1	2	CLivNDCVCmol	6	-1	2.83719e-005
1_2_1	2	CLivNDCVCmol	12	-1	2.46142e-005
1_2_1	2	CLivNDCVCmol	24	-1	1.13765e-005
1_2_1	2	CLivNDCVCmol	36	-1	4.81117e-006

1_2_1	2	CKidDCVGmol	1	0.000152228	3.31713e-005
1_2_1	2	CKidDCVGmol	2	0.000102539	3.53735e-005
1_2_1	2	CKidDCVGmol	6	1.35284e-005	1.53156e-005
1_2_1	2	CKidDCVGmol	12	4.84357e-006	2.49326e-006
1_2_1	2	CKidDCVGmol	24	-1	1.55469e-007
1_2_1	2	CKidDCVGmol	36	-1	1.13376e-008

1_2_1	2	CKidDCVCmol	1	1.81184e-005	2.47094e-006
1_2_1	2	CKidDCVCmol	2	1.23279e-005	4.59598e-006
1_2_1	2	CKidDCVCmol	6	2.7887e-006	5.02501e-006
1_2_1	2	CKidDCVCmol	12	1.955e-006	1.27795e-006
1_2_1	2	CKidDCVCmol	24	-1	7.00774e-008
1_2_1	2	CKidDCVCmol	36	-1	4.91429e-009

1_2_1	2	CKidNDCVCmol	1	4.08162e-005	5.38015e-006
1_2_1	2	CKidNDCVCmol	2	1.97218e-005	1.21173e-005
1_2_1	2	CKidNDCVCmol	6	5.19274e-006	2.6983e-005
1_2_1	2	CKidNDCVCmol	12	-1	2.37336e-005
1_2_1	2	CKidNDCVCmol	24	-1	1.10011e-005
1_2_1	2	CKidNDCVCmol	36	-1	4.65412e-006

1_2_1	2	CBrnDCVGmol	1	-1	3.30813e-005
1_2_1	2	CBrnDCVGmol	2	-1	3.53909e-005
1_2_1	2	CBrnDCVGmol	6	3.03061e-005	1.53604e-005
1_2_1	2	CBrnDCVGmol	12	-1	2.49923e-006
1_2_1	2	CBrnDCVGmol	24	2.63886e-006	1.55783e-007
1_2_1	2	CBrnDCVGmol	36	-1	1.13602e-008

1_2_1	2	CBrnDCVCmol	1	-1	2.43697e-006
1_2_1	2	CBrnDCVCmol	2	-1	4.56277e-006
1_2_1	2	CBrnDCVCmol	6	-1	5.01152e-006
1_2_1	2	CBrnDCVCmol	12	2.99335e-006	1.27573e-006
1_2_1	2	CBrnDCVCmol	24	-1	6.99373e-008
1_2_1	2	CBrnDCVCmol	36	-1	4.90407e-009

1_2_1	2	CBrnNDCVCmol	1	-1	5.49861e-006
1_2_1	2	CBrnNDCVCmol	2	-1	1.24325e-005
1_2_1	2	CBrnNDCVCmol	6	4.93103e-006	2.77536e-005
1_2_1	2	CBrnNDCVCmol	12	-1	2.44229e-005
1_2_1	2	CBrnNDCVCmol	24	3.1795e-006	1.13217e-005
1_2_1	2	CBrnNDCVCmol	36	-1	4.7898e-006


1_3_1	3	CDCVGmol	1	-1	3.48863e-005
1_3_1	3	CDCVGmol	2	2.94312e-006	3.64748e-005
1_3_1	3	CDCVGmol	6	2.06796e-006	1.43326e-005
1_3_1	3	CDCVGmol	12	-1	2.34109e-006
1_3_1	3	CDCVGmol	24	-1	1.47919e-007
1_3_1	3	CDCVGmol	36	-1	1.07968e-008

1_3_1	3	CDCVCmol	1	-1	2.80147e-006
1_3_1	3	CDCVCmol	2	1.08294e-005	5.17837e-006
1_3_1	3	CDCVCmol	6	7.96518e-006	5.48343e-006
1_3_1	3	CDCVCmol	12	-1	1.39578e-006
1_3_1	3	CDCVCmol	24	-1	7.79554e-008
1_3_1	3	CDCVCmol	36	-1	5.45251e-009

1_3_1	3	CNDCVCmol	1	-1	4.22005e-006
1_3_1	3	CNDCVCmol	2	-1	8.22153e-006
1_3_1	3	CNDCVCmol	6	-1	9.7962e-006
1_3_1	3	CNDCVCmol	12	-1	2.8772e-006
1_3_1	3	CNDCVCmol	24	-1	1.73275e-007
1_3_1	3	CNDCVCmol	36	-1	1.195e-008

1_3_1	3	CLivDCVGmol	1	6.06744e-005	3.78575e-005
1_3_1	3	CLivDCVGmol	2	7.27783e-006	3.56649e-005
1_3_1	3	CLivDCVGmol	6	-1	1.2839e-005
1_3_1	3	CLivDCVGmol	12	-1	2.15421e-006
1_3_1	3	CLivDCVGmol	24	-1	1.3785e-007
1_3_1	3	CLivDCVGmol	36	-1	1.00692e-008

1_3_1	3	CLivNDCVCmol	1	5.87495e-006	5.39229e-006
1_3_1	3	CLivNDCVCmol	2	3.52739e-006	9.5005e-006
1_3_1	3	CLivNDCVCmol	6	-1	1.05109e-005
1_3_1	3	CLivNDCVCmol	12	-1	3.03918e-006
1_3_1	3	CLivNDCVCmol	24	-1	1.83213e-007
1_3_1	3	CLivNDCVCmol	36	-1	1.26514e-008

1_3_1	3	CKidDCVGmol	1	2.15899e-005	3.48427e-005
1_3_1	3	CKidDCVGmol	2	2.63002e-005	3.64873e-005
1_3_1	3	CKidDCVGmol	6	-1	1.43552e-005
1_3_1	3	CKidDCVGmol	12	-1	2.34391e-006
1_3_1	3	CKidDCVGmol	24	-1	1.48071e-007
1_3_1	3	CKidDCVGmol	36	-1	1.08078e-008

1_3_1	3	CKidDCVCmol	1	1.8418e-006	2.78201e-006
1_3_1	3	CKidDCVCmol	2	-1	5.1598e-006
1_3_1	3	CKidDCVCmol	6	-1	5.47661e-006
1_3_1	3	CKidDCVCmol	12	-1	1.39464e-006
1_3_1	3	CKidDCVCmol	24	-1	7.7883e-008
1_3_1	3	CKidDCVCmol	36	-1	5.44722e-009

1_3_1	3	CKidNDCVCmol	1	-1	3.38179e-006
1_3_1	3	CKidNDCVCmol	2	-1	6.76569e-006
1_3_1	3	CKidNDCVCmol	6	-1	8.20429e-006
1_3_1	3	CKidNDCVCmol	12	-1	2.4181e-006
1_3_1	3	CKidNDCVCmol	24	-1	1.45594e-007
1_3_1	3	CKidNDCVCmol	36	-1	1.00382e-008

1_3_1	3	CBrnDCVGmol	1	-1	3.47592e-005
1_3_1	3	CBrnDCVGmol	2	1.874e-005	3.65097e-005
1_3_1	3	CBrnDCVGmol	6	-1	1.43969e-005
1_3_1	3	CBrnDCVGmol	12	-1	2.34912e-006
1_3_1	3	CBrnDCVGmol	24	-1	1.48352e-007
1_3_1	3	CBrnDCVGmol	36	-1	1.08281e-008

1_3_1	3	CBrnDCVCmol	1	-1	2.74643e-006
1_3_1	3	CBrnDCVCmol	2	4.04333e-006	5.12577e-006
1_3_1	3	CBrnDCVCmol	6	-1	5.46408e-006
1_3_1	3	CBrnDCVCmol	12	-1	1.39256e-006
1_3_1	3	CBrnDCVCmol	24	-1	7.775e-008
1_3_1	3	CBrnDCVCmol	36	-1	5.43751e-009

1_3_1	3	CBrnNDCVCmol	1	-1	4.15569e-006
1_3_1	3	CBrnNDCVCmol	2	4.1225e-006	8.17973e-006
1_3_1	3	CBrnNDCVCmol	6	-1	9.81341e-006
1_3_1	3	CBrnNDCVCmol	12	-1	2.88619e-006
1_3_1	3	CBrnNDCVCmol	24	-1	1.73801e-007
1_3_1	3	CBrnNDCVCmol	36	-1	1.1985e-008


1_4_1	4	CDCVGmol	1	2.87174e-006	3.31721e-005
1_4_1	4	CDCVGmol	2	2.1212e-006	3.94362e-005
1_4_1	4	CDCVGmol	6	-1	2.32671e-005
1_4_1	4	CDCVGmol	12	-1	3.87727e-006
1_4_1	4	CDCVGmol	24	-1	2.23948e-007
1_4_1	4	CDCVGmol	36	2.27591e-006	1.62663e-008

1_4_1	4	CDCVCmol	1	-1	1.83638e-006
1_4_1	4	CDCVCmol	2	-1	3.65367e-006
1_4_1	4	CDCVCmol	6	-1	5.10847e-006
1_4_1	4	CDCVCmol	12	-1	1.5948e-006
1_4_1	4	CDCVCmol	24	9.77508e-006	8.68264e-008
1_4_1	4	CDCVCmol	36	-1	5.94166e-009

1_4_1	4	CNDCVCmol	1	-1	2.15835e-006
1_4_1	4	CNDCVCmol	2	-1	4.85727e-006
1_4_1	4	CNDCVCmol	6	-1	1.04559e-005
1_4_1	4	CNDCVCmol	12	-1	6.97585e-006
1_4_1	4	CNDCVCmol	24	-1	1.37457e-006
1_4_1	4	CNDCVCmol	36	-1	2.24624e-007

1_4_1	4	CLivDCVGmol	1	5.81535e-007	3.77268e-005
1_4_1	4	CLivDCVGmol	2	5.08238e-007	3.98871e-005
1_4_1	4	CLivDCVGmol	6	2.15707e-006	2.13956e-005
1_4_1	4	CLivDCVGmol	12	-1	3.52808e-006
1_4_1	4	CLivDCVGmol	24	-1	2.0801e-007
1_4_1	4	CLivDCVGmol	36	4.75889e-007	1.51262e-008

1_4_1	4	CLivNDCVCmol	1	7.91754e-006	2.66788e-006
1_4_1	4	CLivNDCVCmol	2	-1	5.4383e-006
1_4_1	4	CLivNDCVCmol	6	-1	1.08622e-005
1_4_1	4	CLivNDCVCmol	12	-1	7.0968e-006
1_4_1	4	CLivNDCVCmol	24	-1	1.39115e-006
1_4_1	4	CLivNDCVCmol	36	-1	2.27056e-007

1_4_1	4	CKidDCVGmol	1	2.04699e-005	3.31272e-005
1_4_1	4	CKidDCVGmol	2	7.19031e-006	3.9432e-005
1_4_1	4	CKidDCVGmol	6	-1	2.32859e-005
1_4_1	4	CKidDCVGmol	12	-1	3.88078e-006
1_4_1	4	CKidDCVGmol	24	-1	2.24107e-007
1_4_1	4	CKidDCVGmol	36	-1	1.62777e-008

1_4_1	4	CKidDCVCmol	1	7.22952e-006	1.82725e-006
1_4_1	4	CKidDCVCmol	2	2.51332e-006	3.64389e-006
1_4_1	4	CKidDCVCmol	6	-1	5.10315e-006
1_4_1	4	CKidDCVCmol	12	-1	1.59392e-006
1_4_1	4	CKidDCVCmol	24	-1	8.67748e-008
1_4_1	4	CKidDCVCmol	36	-1	5.9379e-009

1_4_1	4	CKidNDCVCmol	1	1.09787e-005	1.98856e-006
1_4_1	4	CKidNDCVCmol	2	-1	4.52026e-006
1_4_1	4	CKidNDCVCmol	6	-1	9.79768e-006
1_4_1	4	CKidNDCVCmol	12	-1	6.54863e-006
1_4_1	4	CKidNDCVCmol	24	-1	1.29096e-006
1_4_1	4	CKidNDCVCmol	36	-1	2.10983e-007

1_4_1	4	CBrnDCVGmol	1	-1	3.29469e-005
1_4_1	4	CBrnDCVGmol	2	2.89269e-005	3.94139e-005
1_4_1	4	CBrnDCVGmol	6	-1	2.33597e-005
1_4_1	4	CBrnDCVGmol	12	-1	3.89455e-006
1_4_1	4	CBrnDCVGmol	24	1.48656e-006	2.24736e-007
1_4_1	4	CBrnDCVGmol	36	-1	1.63227e-008

1_4_1	4	CBrnDCVCmol	1	4.36255e-006	1.79186e-006
1_4_1	4	CBrnDCVCmol	2	-1	3.60588e-006
1_4_1	4	CBrnDCVCmol	6	-1	5.08236e-006
1_4_1	4	CBrnDCVCmol	12	-1	1.59049e-006
1_4_1	4	CBrnDCVCmol	24	-1	8.65734e-008
1_4_1	4	CBrnDCVCmol	36	-1	5.92326e-009

1_4_1	4	CBrnNDCVCmol	1	-1	2.11495e-006
1_4_1	4	CBrnNDCVCmol	2	-1	4.81646e-006
1_4_1	4	CBrnNDCVCmol	6	-1	1.04525e-005
1_4_1	4	CBrnNDCVCmol	12	-1	6.98846e-006
1_4_1	4	CBrnNDCVCmol	24	-1	1.37778e-006
1_4_1	4	CBrnNDCVCmol	36	-1	2.25175e-007


